source,brand,name,former_price,current_price,discount,product_link,page,discount_pct,savings,on_sale,sold_by_n_sites,scraped_at
,Dolce & Gabbana,DG1361,480.0,336.0,30%,https://www.framesdirect.com/dolce-gabbana-dg1361-eyeglasses?color=1,2,30.0,144.0,True,0,2026-09-13
,Gucci,GG2131O,490.0,416.5,15%,https://www.framesdirect.com/gucci-gg2131o-eyeglasses?color=10061708,2,15.0,73.5,True,0,2026-09-13
,XXL,Sabercat,182.38,91.19,50%,https://www.framesdirect.com/xxl-sabercat-eyeglasses?color=1,2,50.0,91.19,True,0,2026-09-13
,Ray-Ban,RB5406,,189.0,,https://www.framesdirect.com/ray-ban-rb5406-eyeglasses?color=4,2,,,False,0,2026-09-13
,Oakley,Hex Jector (TruBridge),,187.0,,https://www.framesdirect.com/oakley-hex-jector-eyeglasses?color=4,2,,,False,0,2026-09-13
,Versace,VE3404D,286.0,200.2,30%,https://www.framesdirect.com/versace-ve3404d-eyeglasses?color=3,2,30.0,85.80000000000001,True,0,2026-09-13
,Versace,VE3399U,286.0,200.2,30%,https://www.framesdirect.com/versace-ve3399u-eyeglasses?color=3,2,30.0,85.80000000000001,True,0,2026-09-13
,Versace,VE3398F,286.0,200.2,30%,https://www.framesdirect.com/versace-ve3398f-eyeglasses?color=3,2,30.0,85.80000000000001,True,0,2026-09-13
,Versace,VE3398,286.0,200.2,30%,https://www.framesdirect.com/versace-ve3398-eyeglasses?color=3,3,30.0,85.80000000000001,True,0,2026-09-13
,Versace,VE3397U,286.0,200.2,30%,https://www.framesdirect.com/versace-ve3397u-eyeglasses?color=10063428,3,30.0,85.80000000000001,True,0,2026-09-13
,Versace,VE1326,406.0,284.2,30%,https://www.framesdirect.com/versace-ve1326-eyeglasses?color=10063416,3,30.0,121.80000000000001,True,0,2026-09-13
,Versace,VE1325D,316.0,221.2,30%,https://www.framesdirect.com/versace-ve1325d-eyeglasses?color=10063413,3,30.0,94.80000000000001,True,0,2026-09-13
,Versace,VE1324D,316.0,221.2,30%,https://www.framesdirect.com/versace-ve1324d-eyeglasses?color=10063410,3,30.0,94.80000000000001,True,0,2026-09-13
,Versace,VE1323,406.0,284.2,30%,https://www.framesdirect.com/versace-ve1323-eyeglasses?color=10063407,3,30.0,121.80000000000001,True,0,2026-09-13
,Versace,VE1322,480.0,336.0,30%,https://www.framesdirect.com/versace-ve1322-eyeglasses?color=10063404,3,30.0,144.0,True,0,2026-09-13
,Versace,VE1320,480.0,336.0,30%,https://www.framesdirect.com/versace-ve1320-eyeglasses?color=10063403,3,30.0,144.0,True,0,2026-09-13
,Burberry,BE2475D,296.0,207.2,30%,https://www.framesdirect.com/burberry-be2475d-eyeglasses?color=10063180,3,30.0,88.80000000000001,True,0,2026-09-13
,Burberry,BE2474D,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2474d-eyeglasses?color=10063176,3,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2473D,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2473d-eyeglasses?color=10063172,3,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2471U,296.0,207.2,30%,https://www.framesdirect.com/burberry-be2471u-eyeglasses?color=10063168,3,30.0,88.80000000000001,True,0,2026-09-13
,Burberry,BE2470U,296.0,207.2,30%,https://www.framesdirect.com/burberry-be2470u-eyeglasses?color=10063164,3,30.0,88.80000000000001,True,0,2026-09-13
,Burberry,BE2467F,356.0,249.2,30%,https://www.framesdirect.com/burberry-be2467f-eyeglasses?color=10063160,3,30.0,106.80000000000001,True,0,2026-09-13
,Burberry,BE2467,356.0,249.2,30%,https://www.framesdirect.com/burberry-be2467-eyeglasses?color=10063156,3,30.0,106.80000000000001,True,0,2026-09-13
,Burberry,BE2466F,356.0,249.2,30%,https://www.framesdirect.com/burberry-be2466f-eyeglasses?color=10063153,3,30.0,106.80000000000001,True,0,2026-09-13
,Burberry,BE2466,356.0,249.2,30%,https://www.framesdirect.com/burberry-be2466-eyeglasses?color=10063149,3,30.0,106.80000000000001,True,0,2026-09-13
,Burberry,BE2465U,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2465u-eyeglasses?color=10063145,3,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2464U,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2464u-eyeglasses?color=10063141,3,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2463U,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2463u-eyeglasses?color=10063137,3,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE1405,390.0,273.0,30%,https://www.framesdirect.com/burberry-be1405-eyeglasses?color=10063120,3,30.0,117.0,True,0,2026-09-13
,Ray-Ban,RB6558,,186.0,,https://www.framesdirect.com/ray-ban-rb6558-eyeglasses?color=10063096,3,,,False,0,2026-09-13
,Ray-Ban,RB5510,,210.0,,https://www.framesdirect.com/ray-ban-rb5510-eyeglasses?color=10063094,3,,,False,0,2026-09-13
,Ray-Ban,RB5461D,,210.0,,https://www.framesdirect.com/ray-ban-rb5461d-eyeglasses?color=10063092,3,,,False,0,2026-09-13
,Ray-Ban,RB5460,,195.0,,https://www.framesdirect.com/ray-ban-rb5460-eyeglasses?color=10063086,4,,,False,0,2026-09-13
,Ray-Ban,RB5458D,,210.0,,https://www.framesdirect.com/ray-ban-rb5458d-eyeglasses?color=1,4,,,False,0,2026-09-13
,Ray-Ban,RB5457D,,210.0,,https://www.framesdirect.com/ray-ban-rb5457d-eyeglasses?color=10063082,4,,,False,0,2026-09-13
,Ray-Ban,RB5456,,186.0,,https://www.framesdirect.com/ray-ban-rb5456-eyeglasses?color=10063079,4,,,False,0,2026-09-13
,Ray-Ban,RB5455F,,186.0,,https://www.framesdirect.com/ray-ban-rb5455f-eyeglasses?color=1,4,,,False,0,2026-09-13
,Ray-Ban,RB5455,,186.0,,https://www.framesdirect.com/ray-ban-rb5455-eyeglasses?color=10063069,4,,,False,0,2026-09-13
,Ray-Ban,RB3793V,,222.0,,https://www.framesdirect.com/ray-ban-rb3793v-eyeglasses?color=10063054,4,,,False,0,2026-09-13
,Ray-Ban,RB3792V,,195.0,,https://www.framesdirect.com/ray-ban-rb3792v-eyeglasses?color=10063052,4,,,False,0,2026-09-13
,Oakley,Pitchman R (Low Bridge Fit),,255.0,,https://www.framesdirect.com/oakley-pitchman-r-low-bridge-fit-eyeglasses?color=10063016,4,,,False,0,2026-09-13
,Oakley,Paracord X,,242.0,,https://www.framesdirect.com/oakley-paracord-x-eyeglasses?color=10063030,4,,,False,0,2026-09-13
,Oakley,Holbrook,,187.0,,https://www.framesdirect.com/oakley-holbrook-eyeglasses?color=10063018,4,,,False,0,2026-09-13
,Oakley,Enigma Echo,,255.0,,https://www.framesdirect.com/oakley-enigma-echo-eyeglasses?color=10063035,4,,,False,0,2026-09-13
,Oakley,BMNG ARC,,242.0,,https://www.framesdirect.com/oakley-bmng-arc-eyeglasses?color=10063024,4,,,False,0,2026-09-13
,Costa,Ocean Ridge 840,,141.0,,https://www.framesdirect.com/costa-ocean-ridge-840-eyeglasses?color=10063008,4,,,False,0,2026-09-13
,Costa,Ocean Ridge 430,,211.0,,https://www.framesdirect.com/costa-ocean-ridge-430-eyeglasses?color=10063011,4,,,False,0,2026-09-13
,Costa,Bimini Road 640,,211.0,,https://www.framesdirect.com/costa-bimini-road-640-eyeglasses?color=10062998,4,,,False,0,2026-09-13
,Ray-Ban,RB2221VF,,210.0,,https://www.framesdirect.com/ray-ban-rb2221vf-eyeglasses?color=1,4,,,False,0,2026-09-13
,Ray-Ban,RB8777D,,277.0,,https://www.framesdirect.com/ray-ban-rb8777d-eyeglasses?color=10062884,4,,,False,0,2026-09-13
,Ray-Ban,RB8776D,,277.0,,https://www.framesdirect.com/ray-ban-rb8776d-eyeglasses?color=10062882,4,,,False,0,2026-09-13
,Ray-Ban,RB7683V,,344.0,,https://www.framesdirect.com/ray-ban-rb7683v-eyeglasses?color=1,4,,,False,0,2026-09-13
,Ray-Ban,RB7553,,276.0,,https://www.framesdirect.com/ray-ban-rb7553-eyeglasses?color=10062872,4,,,False,0,2026-09-13
,Ray-Ban,RB7552,,276.0,,https://www.framesdirect.com/ray-ban-rb7552-eyeglasses?color=10062869,4,,,False,0,2026-09-13
,Ray-Ban,RB7551,,263.0,,https://www.framesdirect.com/ray-ban-rb7551-eyeglasses?color=10062865,4,,,False,0,2026-09-13
,Ray-Ban,RB7550,,263.0,,https://www.framesdirect.com/ray-ban-rb7550-eyeglasses?color=10062860,4,,,False,0,2026-09-13
,Ray-Ban,RB7260F,,210.0,,https://www.framesdirect.com/ray-ban-rb7260f-eyeglasses?color=10062849,5,,,False,0,2026-09-13
,Ray-Ban,RB7258F,,176.0,,https://www.framesdirect.com/ray-ban-rb7258f-eyeglasses?color=10062978,5,,,False,0,2026-09-13
,Ray-Ban,RB7257F,,176.0,,https://www.framesdirect.com/ray-ban-rb7257f-eyeglasses?color=10062974,5,,,False,0,2026-09-13
,Ray-Ban,RB7256F,,210.0,,https://www.framesdirect.com/ray-ban-rb7256f-eyeglasses?color=10062971,5,,,False,0,2026-09-13
,Ray-Ban,RB7248D,,220.0,,https://www.framesdirect.com/ray-ban-rb7248d-eyeglasses?color=10062840,5,,,False,0,2026-09-13
,Ray-Ban,RB7247D,,236.0,,https://www.framesdirect.com/ray-ban-rb7247d-eyeglasses?color=10062838,5,,,False,0,2026-09-13
,Ray-Ban,RB7241D,,220.0,,https://www.framesdirect.com/ray-ban-rb7241d-eyeglasses?color=10062967,5,,,False,0,2026-09-13
,Ray-Ban,RB7217,,189.0,,https://www.framesdirect.com/ray-ban-rb7217-eyeglasses?color=10062835,5,,,False,0,2026-09-13
,Ray-Ban,RB7216,,222.0,,https://www.framesdirect.com/ray-ban-rb7216-eyeglasses?color=10062828,5,,,False,0,2026-09-13
,Ray-Ban,RB6538D,,189.0,,https://www.framesdirect.com/ray-ban-rb6538d-eyeglasses?color=10062962,5,,,False,0,2026-09-13
,Ray-Ban,RB6534,,189.0,,https://www.framesdirect.com/ray-ban-rb6534-eyeglasses?color=10062956,5,,,False,0,2026-09-13
,Ray-Ban,RB6533,,189.0,,https://www.framesdirect.com/ray-ban-rb6533-eyeglasses?color=10062952,5,,,False,0,2026-09-13
,Ray-Ban,RB6532,,249.0,,https://www.framesdirect.com/ray-ban-rb6532-eyeglasses?color=10062948,5,,,False,0,2026-09-13
,Ray-Ban,RB6524D,,220.0,,https://www.framesdirect.com/ray-ban-rb6524d-eyeglasses?color=10062944,5,,,False,0,2026-09-13
,Ray-Ban,RB6523D,,220.0,,https://www.framesdirect.com/ray-ban-rb6523d-eyeglasses?color=10062942,5,,,False,0,2026-09-13
,Ray-Ban,RB6494,,237.0,,https://www.framesdirect.com/ray-ban-rb6494-eyeglasses?color=10062806,5,,,False,0,2026-09-13
,Ray-Ban,RB6418D,,236.0,,https://www.framesdirect.com/ray-ban-rb6418d-eyeglasses?color=10062939,5,,,False,0,2026-09-13
,Ray-Ban,RB5440F,,189.0,,https://www.framesdirect.com/ray-ban-rb5440f-eyeglasses?color=1,5,,,False,0,2026-09-13
,Ray-Ban,RB5345D,,261.0,,https://www.framesdirect.com/ray-ban-rb5345d-eyeglasses?color=10062771,5,,,False,0,2026-09-13
,Ray-Ban,RB5279F,,222.0,,https://www.framesdirect.com/ray-ban-rb5279f-eyeglasses,5,,,False,0,2026-09-13
,Ray-Ban,RB5184F,,212.0,,https://www.framesdirect.com/ray-ban-rb5184f-eyeglasses?color=10062764,5,,,False,0,2026-09-13
,Ray-Ban,RB4451V,,237.0,,https://www.framesdirect.com/ray-ban-rb4451v-eyeglasses?color=10062911,5,,,False,0,2026-09-13
,Ray-Ban,RB4379VD,,220.0,,https://www.framesdirect.com/ray-ban-rb4379vd-eyeglasses?color=10062906,5,,,False,0,2026-09-13
,Ray-Ban,RB4340V,,210.0,,https://www.framesdirect.com/ray-ban-rb4340v-eyeglasses?color=1,5,,,False,0,2026-09-13
,Ray-Ban,RB3768V,,195.0,,https://www.framesdirect.com/ray-ban-rb3768v-eyeglasses?color=1,6,,,False,0,2026-09-13
,Ray-Ban,RB3767V,,195.0,,https://www.framesdirect.com/ray-ban-rb3767v-eyeglasses?color=10062748,6,,,False,0,2026-09-13
,Ray-Ban,RB2221V Optics,,210.0,,https://www.framesdirect.com/ray-ban-rb2221v-optics-eyeglasses?color=10062743,6,,,False,0,2026-09-13
,Oakley,Versafuse SS,,276.0,,https://www.framesdirect.com/oakley-versafuse-ss-eyeglasses?color=10062737,6,,,False,0,2026-09-13
,Oakley,Versafuse SQ,,276.0,,https://www.framesdirect.com/oakley-versafuse-sq-eyeglasses?color=10062739,6,,,False,0,2026-09-13
,Oakley,Tailback 2.0,,500.0,,https://www.framesdirect.com/oakley-tailback-2.0-eyeglasses?color=10062691,6,,,False,0,2026-09-13
,Oakley,Socket 5.0,,227.0,,https://www.framesdirect.com/oakley-socket-5.0-eyeglasses?color=10062686,6,,,False,0,2026-09-13
,Oakley,Shackle,,242.0,,https://www.framesdirect.com/oakley-shackle-eyeglasses?color=10062729,6,,,False,0,2026-09-13
,Oakley,Paracord,,242.0,,https://www.framesdirect.com/oakley-paracord-eyeglasses?color=10062725,6,,,False,0,2026-09-13
,Oakley,Leadline,,227.0,,https://www.framesdirect.com/oakley-leadline-eyeglasses?color=10062707,6,,,False,0,2026-09-13
,Oakley,Hex Jector (Low Bridge Fit),,187.0,,https://www.framesdirect.com/oakley-hex-jector-low-bridge-fit-eyeglasses?color=10062706,6,,,False,0,2026-09-13
,Oakley,Hex Jector,,187.0,,https://www.framesdirect.com/oakley-hex-jector-eyeglasses?color=10062693,6,,,False,0,2026-09-13
,Oakley,Foil SQ,,172.0,,https://www.framesdirect.com/oakley-foil-sq-eyeglasses?color=10062679,6,,,False,0,2026-09-13
,Oakley,Foil RQ 0.5,,172.0,,https://www.framesdirect.com/oakley-foil-rq-0.5-eyeglasses?color=10062683,6,,,False,0,2026-09-13
,Versace,VE3394D,316.0,221.2,30%,https://www.framesdirect.com/versace-ve3394d-eyeglasses?color=10061606,6,30.0,94.80000000000001,True,0,2026-09-13
,Versace,VE3392F,316.0,221.2,30%,https://www.framesdirect.com/versace-ve3392f-eyeglasses?color=2,6,30.0,94.80000000000001,True,0,2026-09-13
,Versace,VE3392,316.0,221.2,30%,https://www.framesdirect.com/versace-ve3392-eyeglasses?color=10061597,6,30.0,94.80000000000001,True,0,2026-09-13
,Versace,VE3391U,316.0,221.2,30%,https://www.framesdirect.com/versace-ve3391u-eyeglasses?color=10061592,6,30.0,94.80000000000001,True,0,2026-09-13
,Versace,VE3390U,406.0,284.2,30%,https://www.framesdirect.com/versace-ve3390u-eyeglasses?color=10061588,6,30.0,121.80000000000001,True,0,2026-09-13
,Versace,VE3389U,406.0,284.2,30%,https://www.framesdirect.com/versace-ve3389u-eyeglasses?color=10061584,6,30.0,121.80000000000001,True,0,2026-09-13
,Versace,VE3388U,376.0,263.2,30%,https://www.framesdirect.com/versace-ve3388u-eyeglasses?color=10061580,6,30.0,112.80000000000001,True,0,2026-09-13
,Versace,VE3387U,346.0,242.2,30%,https://www.framesdirect.com/versace-ve3387u-eyeglasses?color=10061577,6,30.0,103.80000000000001,True,0,2026-09-13
,Versace,VE3386D,300.0,210.0,30%,https://www.framesdirect.com/versace-ve3386d-eyeglasses?color=2,6,30.0,90.0,True,0,2026-09-13
,Versace,VE3384F,346.0,242.2,30%,https://www.framesdirect.com/versace-ve3384f-eyeglasses?color=3,6,30.0,103.80000000000001,True,0,2026-09-13
,Versace,VE3384,346.0,242.2,30%,https://www.framesdirect.com/versace-ve3384-eyeglasses?color=2,7,30.0,103.80000000000001,True,0,2026-09-13
,Versace,VE3383F,376.0,263.2,30%,https://www.framesdirect.com/versace-ve3383f-eyeglasses?color=2,7,30.0,112.80000000000001,True,0,2026-09-13
,Versace,VE3383,376.0,263.2,30%,https://www.framesdirect.com/versace-ve3383-eyeglasses?color=10061557,7,30.0,112.80000000000001,True,0,2026-09-13
,Versace,VE3382F,346.0,242.2,30%,https://www.framesdirect.com/versace-ve3382f-eyeglasses?color=10061555,7,30.0,103.80000000000001,True,0,2026-09-13
,Versace,VE3382,346.0,242.2,30%,https://www.framesdirect.com/versace-ve3382-eyeglasses?color=3,7,30.0,103.80000000000001,True,0,2026-09-13
,Versace,VE3381U,300.0,210.0,30%,https://www.framesdirect.com/versace-ve3381u-eyeglasses?color=10061547,7,30.0,90.0,True,0,2026-09-13
,Versace,VE3380F,346.0,242.2,30%,https://www.framesdirect.com/versace-ve3380f-eyeglasses?color=3,7,30.0,103.80000000000001,True,0,2026-09-13
,Versace,VE3380,346.0,242.2,30%,https://www.framesdirect.com/versace-ve3380-eyeglasses?color=3,7,30.0,103.80000000000001,True,0,2026-09-13
,Versace,VE3379D,316.0,221.2,30%,https://www.framesdirect.com/versace-ve3379d-eyeglasses?color=1,7,30.0,94.80000000000001,True,0,2026-09-13
,Versace,VE3375F,286.0,200.2,30%,https://www.framesdirect.com/versace-ve3375f-eyeglasses?color=10061526,7,30.0,85.80000000000001,True,0,2026-09-13
,Versace,VE1318,406.0,284.2,30%,https://www.framesdirect.com/versace-ve1318-eyeglasses?color=10061756,7,30.0,121.80000000000001,True,0,2026-09-13
,Versace,VE1317,450.0,315.0,30%,https://www.framesdirect.com/versace-ve1317-eyeglasses?color=2,7,30.0,135.0,True,0,2026-09-13
,Versace,VE1315,406.0,284.2,30%,https://www.framesdirect.com/versace-ve1315-eyeglasses?color=10061749,7,30.0,121.80000000000001,True,0,2026-09-13
,Versace,VE1314D,406.0,284.2,30%,https://www.framesdirect.com/versace-ve1314d-eyeglasses?color=10061748,7,30.0,121.80000000000001,True,0,2026-09-13
,Versace,VE1313D,286.0,200.2,30%,https://www.framesdirect.com/versace-ve1313d-eyeglasses?color=10061742,7,30.0,85.80000000000001,True,0,2026-09-13
,Versace,VE1312,286.0,200.2,30%,https://www.framesdirect.com/versace-ve1312-eyeglasses?color=10061739,7,30.0,85.80000000000001,True,0,2026-09-13
,Versace,VE1311,286.0,200.2,30%,https://www.framesdirect.com/versace-ve1311-eyeglasses?color=10061738,7,30.0,85.80000000000001,True,0,2026-09-13
,Versace,VE1310,406.0,284.2,30%,https://www.framesdirect.com/versace-ve1310-eyeglasses?color=10061733,7,30.0,121.80000000000001,True,0,2026-09-13
,Versace,VE1309,480.0,336.0,30%,https://www.framesdirect.com/versace-ve1309-eyeglasses?color=2,7,30.0,144.0,True,0,2026-09-13
,Versace,VE1308,376.0,263.2,30%,https://www.framesdirect.com/versace-ve1308-eyeglasses?color=10061727,7,30.0,112.80000000000001,True,0,2026-09-13
,Gucci,GG2148Oa,575.0,488.75,15%,https://www.framesdirect.com/gucci-gg2148oa-eyeglasses?color=10061717,7,15.0,86.25,True,0,2026-09-13
,Gucci,GG2142Oj,460.0,391.0,15%,https://www.framesdirect.com/gucci-gg2142oj-eyeglasses?color=10061713,7,15.0,69.0,True,0,2026-09-13
,Gucci,GG2141Ok,515.0,437.75,15%,https://www.framesdirect.com/gucci-gg2141ok-eyeglasses?color=10061712,7,15.0,77.25,True,0,2026-09-13
,Gucci,GG2135O,515.0,437.75,15%,https://www.framesdirect.com/gucci-gg2135o-eyeglasses?color=10061709,7,15.0,77.25,True,0,2026-09-13
,Gucci,GG2091O,545.0,463.25,15%,https://www.framesdirect.com/gucci-gg2091o-eyeglasses?color=10061704,8,15.0,81.75,True,0,2026-09-13
,Gucci,GG2083O,415.0,352.75,15%,https://www.framesdirect.com/gucci-gg2083o-eyeglasses?color=10061703,8,15.0,62.25,True,0,2026-09-13
,Gucci,GG2070O,490.0,416.5,15%,https://www.framesdirect.com/gucci-gg2070o-eyeglasses?color=10061700,8,15.0,73.5,True,0,2026-09-13
,Gucci,GG2066O,490.0,416.5,15%,https://www.framesdirect.com/gucci-gg2066o-eyeglasses?color=10061699,8,15.0,73.5,True,0,2026-09-13
,Gucci,GG2035Oa,515.0,437.75,15%,https://www.framesdirect.com/gucci-gg2035oa-eyeglasses?color=10061696,8,15.0,77.25,True,0,2026-09-13
,Gucci,GG2006OA,545.0,463.25,15%,https://www.framesdirect.com/gucci-gg2006oa-eyeglasses?color=10061693,8,15.0,81.75,True,0,2026-09-13
,Gucci,GG2005OA,415.0,352.75,15%,https://www.framesdirect.com/gucci-gg2005oa-eyeglasses?color=10061691,8,15.0,62.25,True,0,2026-09-13
,Gucci,GG2004OA,515.0,437.75,15%,https://www.framesdirect.com/gucci-gg2004oa-eyeglasses?color=10061689,8,15.0,77.25,True,0,2026-09-13
,Gucci,GG2003OJ,445.0,378.25,15%,https://www.framesdirect.com/gucci-gg2003oj-eyeglasses?color=10061687,8,15.0,66.75,True,0,2026-09-13
,Gucci,GG2002OJ,515.0,437.75,15%,https://www.framesdirect.com/gucci-gg2002oj-eyeglasses?color=10061685,8,15.0,77.25,True,0,2026-09-13
,Gucci,GG2000OJ,830.0,705.5,15%,https://www.framesdirect.com/gucci-gg2000oj-eyeglasses?color=10061683,8,15.0,124.5,True,0,2026-09-13
,Gucci,GG1997O,415.0,290.5,30%,https://www.framesdirect.com/gucci-gg1997o-eyeglasses?color=10061682,8,30.0,124.5,True,0,2026-09-13
,Gucci,GG1996O,415.0,352.75,15%,https://www.framesdirect.com/gucci-gg1996o-eyeglasses?color=10061677,8,15.0,62.25,True,0,2026-09-13
,Gucci,GG1994O,415.0,352.75,15%,https://www.framesdirect.com/gucci-gg1994o-eyeglasses?color=10061674,8,15.0,62.25,True,0,2026-09-13
,Gucci,GG1993OK,545.0,463.25,15%,https://www.framesdirect.com/gucci-gg1993ok-eyeglasses?color=10061672,8,15.0,81.75,True,0,2026-09-13
,Gucci,GG1989O,370.0,314.5,15%,https://www.framesdirect.com/gucci-gg1989o-eyeglasses?color=10061671,8,15.0,55.5,True,0,2026-09-13
,Gucci,GG1988OK,330.0,280.5,15%,https://www.framesdirect.com/gucci-gg1988ok-eyeglasses?color=10061669,8,15.0,49.5,True,0,2026-09-13
,Gucci,GG1972OA,665.0,565.25,15%,https://www.framesdirect.com/gucci-gg1972oa-eyeglasses?color=10061666,8,15.0,99.75,True,0,2026-09-13
,Gucci,GG1964O,650.0,552.5,15%,https://www.framesdirect.com/gucci-gg1964o-eyeglasses?color=10061665,8,15.0,97.5,True,0,2026-09-13
,Gucci,GG1961O,575.0,488.75,15%,https://www.framesdirect.com/gucci-gg1961o-eyeglasses?color=10061664,8,15.0,86.25,True,0,2026-09-13
,Gucci,GG1949OK,515.0,437.75,15%,https://www.framesdirect.com/gucci-gg1949ok-eyeglasses?color=10061662,8,15.0,77.25,True,0,2026-09-13
,Gucci,GG1947O,515.0,437.75,15%,https://www.framesdirect.com/gucci-gg1947o-eyeglasses?color=10061661,8,15.0,77.25,True,0,2026-09-13
,Gucci,GG1945O,515.0,437.75,15%,https://www.framesdirect.com/gucci-gg1945o-eyeglasses?color=10061659,8,15.0,77.25,True,0,2026-09-13
,Gucci,GG1938O,545.0,463.25,15%,https://www.framesdirect.com/gucci-gg1938o-eyeglasses?color=10061657,8,15.0,81.75,True,0,2026-09-13
,Gucci,GG1746OA,590.0,501.5,15%,https://www.framesdirect.com/gucci-gg1746oa-eyeglasses?color=10061652,9,15.0,88.5,True,0,2026-09-13
,Gucci,GG1745OA,560.0,476.0,15%,https://www.framesdirect.com/gucci-gg1745oa-eyeglasses?color=10061653,9,15.0,84.0,True,0,2026-09-13
,Gucci,GG1500OK,530.0,450.5,15%,https://www.framesdirect.com/gucci-gg1500ok-eyeglasses?color=10061655,9,15.0,79.5,True,0,2026-09-13
,Costa,Ocean Ridge 730,,197.0,,https://www.framesdirect.com/costa-ocean-ridge-730-eyeglasses?color=10061644,9,,,False,0,2026-09-13
,Burberry,BE2461D,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2461d-eyeglasses?color=10060703,9,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2460D,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2460d-eyeglasses?color=10060703,9,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2459D,390.0,273.0,30%,https://www.framesdirect.com/burberry-be2459d-eyeglasses?color=10061020,9,30.0,117.0,True,0,2026-09-13
,Burberry,BE2458,358.0,250.6,30%,https://www.framesdirect.com/burberry-be2458-eyeglasses?color=10056160,9,30.0,107.4,True,0,2026-09-13
,Burberry,BE2457U,421.0,294.7,30%,https://www.framesdirect.com/burberry-be2457u-eyeglasses?color=10056160,9,30.0,126.30000000000001,True,0,2026-09-13
,Burberry,BE2452U,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2452u-eyeglasses?color=10060703,9,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2451U,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2451u-eyeglasses?color=10060703,9,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2450D,327.0,228.9,30%,https://www.framesdirect.com/burberry-be2450d-eyeglasses?color=10056167,9,30.0,98.1,True,0,2026-09-13
,Burberry,BE2449D,390.0,273.0,30%,https://www.framesdirect.com/burberry-be2449d-eyeglasses?color=10056169,9,30.0,117.0,True,0,2026-09-13
,Burberry,BE2448D,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2448d-eyeglasses?color=10056144,9,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2447D,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2447d-eyeglasses?color=10056152,9,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2445F,390.0,273.0,30%,https://www.framesdirect.com/burberry-be2445f-eyeglasses?color=10056170,9,30.0,117.0,True,0,2026-09-13
,Burberry,BE2443F,358.0,250.6,30%,https://www.framesdirect.com/burberry-be2443f-eyeglasses?color=10056160,9,30.0,107.4,True,0,2026-09-13
,Burberry,BE2440F,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2440f-eyeglasses?color=10056143,9,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2439F,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2439f-eyeglasses?color=10063127,9,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2438F,311.0,217.7,30%,https://www.framesdirect.com/burberry-be2438f-eyeglasses?color=10056144,9,30.0,93.30000000000001,True,0,2026-09-13
,Burberry,BE2436D,327.0,228.9,30%,https://www.framesdirect.com/burberry-be2436d-eyeglasses?color=10056153,9,30.0,98.1,True,0,2026-09-13
,Burberry,BE1403D,390.0,273.0,30%,https://www.framesdirect.com/burberry-be1403d-eyeglasses?color=10060882,9,30.0,117.0,True,0,2026-09-13
,Burberry,BE1402D,390.0,273.0,30%,https://www.framesdirect.com/burberry-be1402d-eyeglasses?color=10060878,9,30.0,117.0,True,0,2026-09-13
,Burberry,BE1401,390.0,273.0,30%,https://www.framesdirect.com/burberry-be1401-eyeglasses?color=10060875,9,30.0,117.0,True,0,2026-09-13
,Burberry,BE1399,390.0,273.0,30%,https://www.framesdirect.com/burberry-be1399-eyeglasses?color=10056132,10,30.0,117.0,True,0,2026-09-13
,Burberry,BE1398,390.0,273.0,30%,https://www.framesdirect.com/burberry-be1398-eyeglasses?color=10056132,10,30.0,117.0,True,0,2026-09-13
,Oakley,Currency,,276.0,,https://www.framesdirect.com/oakley-currency-eyeglasses?color=500277,10,,,False,0,2026-09-13
,Oakley,Tumbleweed,,255.0,,https://www.framesdirect.com/oakley-tumbleweed-eyeglasses?color=500140,10,,,False,0,2026-09-13
,Versace,VE1184,270.0,189.0,30%,https://www.framesdirect.com/versace-ve1184-eyeglasses?color=497389,10,30.0,81.0,True,0,2026-09-13
